PROVINCE,urban,age,gender,I1_3_1,party,army,sec_lan,f_b_hukou,f_n_hukou,m_b_hukou,m_n_hukou,b_hukou,n_hukou,local_hukou,migrant_hukou,cungaiju,u_w_m,u_c_m,r_m,p_m,uint_add_m,br_m,bus_m,I1_20_1,I1_20_2,n_r_o_i,I1_20_4,I1_20_5,I1_21,I1_22_1,I1_22_2,I1_22_3,tech_edu,I2_10,work_exp,I3a1_1,I3a1_2,I3a1_5,I3a1_9,I3a1_14,I3a1_16_1,I3a1_16_2,I3a1_16_3,I3a1_19_1,I3a1_19_2,I3a1_19_3,I3a1_20_1,I3a1_20_2,I3a1_20_3,I3a1_20_4,I3a1_20_5,I3a1_20_7,I3a1_20_8,I3a1_20_9,I3a1_21,I3a2_1,friend,psychofriend,discussfriend,moneyfriend,memberelect,happy,happycp,I7_7_1,I7_7_2,I7_9,soccls,b_soccls,I7_10_3_1,t_soccls,soctrs,I9_1,I9_2,arm,health,I9_5,I9_6,ill,I9_8,I9_9,I9_10,I9_11,I9_12,I9_14,interviewway,reject,impat,itviewer_trust,fudge,colla,rely,lang,sinitviewer,look,sinitviewee,y,belief,edu,fedu,medu,jobmean,dinner,socresp,localsc,comlk,plan
广东,0,35,0,广东,0,0,0,农业户口,农业户口,农业户口,农业户口,农业户口,农业户口,0,是,0,0,0,是,0,0,0,0,0,0,是,0,0,0,0,0,0,0,0,是,0,0,0,0,是,完全由自己决定,完全由自己决定,完全由自己决定,从不,从不,从不,从不,从不,从不,从不,-999,从不,-999,从不,有,-999,6-10个,1-3个,1-3个,1-3个,不适用,3,3,没有,有时,说不上公平但也不能说不公平,5,5,7,5,不同意,155,78,146,一般,从来没有,从来没有,是,0,0,一般,一般,0,0,访问员访填,从未,从未,高,完全没有,合作,可靠,当地方言,是,5,0,1,0,-999,1,1,0,-1,0,1,0,8
福建,农村,40,0,福建,0,0,0,农业户口,非农户口,农业户口,非农户口,农业户口,0,是,是,0,0,是,0,0,0,0,0,0,0,0,0,0,0,0,0,0,有,0,是,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,16个或16个以上,4-6个,4-6个,4-6个,自己主动投票,5,6更幸福,没有,总是,说不上公平但也不能说不公平,6,6,8,6,同意,156,95,153,非常健康,从来没有,有时,0,0,-999,比较信任,比较信任,0,0,访问员访填,开始,偶尔,低,有些时候,合作,可靠,普通话,是,6,0,0,0,4,3,2,0,-999,2,1,-1,1
广东,农村,58,0,广东,0,0,0,农业户口,不适用,农业户口,不适用,农业户口,0,是,0,0,0,是,0,0,0,0,0,是,0,0,0,0,0,0,0,0,0,0,是,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,一个也没有,0,0,0,没去投票,4,4,没有,经常,比较公平,5,5,5,3,同意,155,110,154,一般,从来没有,从来没有,0,0,0,一般,比较信任,0,0,访问员访填,从未,从未,高,完全没有,合作,可靠,当地方言,是,-999,0,1,0,3,1,1,0,-1,0,1,-1,8
广东,农村,28,男,广东,0,0,0,农业户口,农业户口,农业户口,农业户口,农业户口,农业户口,是,0,0,0,0,是,0,0,0,0,0,0,是,0,0,0,0,0,0,0,0,是,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2011,1-5个,1-3个,1-3个,1-3个,没去投票,3,3,很少,很少,说不上公平但也不能说不公平,6,3,7,7,非常不同意,172,130,155,一般,从来没有,很少,0,0,0,比较信任,比较信任,是,0,访问员访填,从未,从未,很高,完全没有,很合作,很可靠,当地方言,是,8,1,0,1,1,1,1,1,1,2,1,-1,8
湖北,农村,34,0,湖北,0,0,0,农业户口,农业户口,农业户口,农业户口,农业户口,0,是,0,0,0,是,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,是,0,0,0,0,0,完全由他人决定,完全由他人决定,完全由他人决定,很少,很少,很少,-999,-999,-999,有时,经常,有时,有时,有时,0,-999,1-5个,1-3个,1-3个,1-3个,没去投票,4,4,很少,经常,说不上公平但也不能说不公平,6,7,7,6,同意,168,112,154,健康,从来没有,从来没有,0,0,0,一般,一般,0,0,访问员访填,从未,从未,高,不像是,合作,可靠,当地方言,0,6,0,1,0,3,2,1,-1,1,0,1,0,1
天津,农村,43,0,河北,0,0,0,农业户口,农业户口,农业户口,农业户口,农业户口,0,是,是,0,是,0,0,0,0,0,0,是,0,0,0,0,是,是,是,是,0,0,是,是,0,是,需要,是,完全由自己决定,完全由自己决定,完全由自己决定,很少,很少,经常,-999,-999,-999,有时,有时,经常,从不,很少,有,-999,1-5个,1-3个,1-3个,1-3个,没去投票,6非常幸福,5,没有,经常,说不上公平但也不能说不公平,5,5,5,5,同意,156,110,156,一般,有时,从来没有,0,0,0,比较信任,一般,0,0,访问员访填,从未,从未,很高,完全没有,很合作,很可靠,普通话,是,8,1,0,0,2,1,1,1,0,0,1,0,2
湖南,0,60,0,湖南,0,0,0,农业户口,农业户口,农业户口,农业户口,农业户口,农业户口,是,0,0,0,0,是,0,0,0,0,0,0,是,0,0,0,0,0,0,0,0,是,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,一个也没有,0,0,0,自己主动投票,5,5,很少,很少,比较公平,3,2,3,2,非常同意,158,120,159,比较不健康,有时,很少,0,0,-999,非常信任,比较信任,是,是,访问员访填,从未,从未,很高,完全没有,很合作,很可靠,当地方言,是,5,0,1,0,1,1,1,-1,-999,0,1,2,8
河南,0,28,男,河南,0,0,0,农业户口,农业户口,农业户口,农业户口,农业户口,农业户口,是,0,0,0,0,是,0,0,0,0,0,0,0,0,0,0,0,0,0,有,0,是,0,0,0,需要,是,部分由自己决定,部分由自己决定,部分由自己决定,很少,有时,有时,经常,有时,有时,有时,经常,有时,有时,有时,0,-999,1-5个,1-3个,1-3个,1-3个,没去投票,3,1没那么幸福,很少,经常,比较公平,4,3,7,3,同意,173,150,170,非常健康,从来没有,从来没有,0,0,0,非常信任,比较信任,是,是,访问员访填,从未,从未,很高,完全没有,很合作,很可靠,当地方言,是,5,0,0,0,2,2,2,0,-999,0,1,0,1
广东,0,38,男,广东,中共党员,0,0,农业户口,非农户口,农业户口,非农户口,农业户口,农业户口,0,是,0,是,0,0,0,是,0,0,是,0,0,是,0,是,是,0,0,有,有,是,0,0,是,需要,0,完全由他人决定,完全由他人决定,完全由他人决定,经常,经常,经常,经常,经常,经常,有时,经常,有时,经常,经常,有,-999,一个也没有,0,0,0,不适用,5,5,没有,总是,比较公平,7,5,7,5,同意,172,150,168,健康,从来没有,从来没有,0,0,0,比较信任,比较信任,是,0,访问员访填,开始,从未,很高,完全没有,很合作,很可靠,当地方言,是,6,0,0,0,3,3,1,2,0,2,1,-1,8
北京,农村,17,0,北京,0,0,是,非农户口,非农户口,非农户口,非农户口,非农户口,0,是,0,0,0,0,0,是,0,0,是,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6-10个,1-3个,1-3个,一个也没有,不适用,5,5,没有,总是,比较不公平,6,7,7,6,同意,170,82,176,非常健康,从来没有,从来没有,0,0,20,非常信任,比较信任,0,0,访问员访填,从未,从未,很高,完全没有,很合作,很可靠,普通话,是,9,1,0,0,2,3,3,-999,1,0,0,1,5
湖北,农村,40,男,湖北,0,0,0,非农户口,不适用,农业户口,不适用,非农户口,0,是,是,0,是,0,0,是,是,0,0,是,0,0,0,0,0,是,是,是,0,0,是,是,0,是,需要,是,完全由他人决定,完全由他人决定,部分由自己决定,很少,很少,有时,从不,从不,-999,经常,-999,经常,-999,从不,有,-999,6-10个,4-6个,4-6个,一个也没有,没去投票,5,4,没有,经常,比较不公平,4,2,3,5,同意,176,130,173,健康,从来没有,从来没有,0,0,0,比较信任,比较信任,0,0,访问员访填,从未,从未,高,完全没有,合作,很可靠,当地方言,0,6,1,1,0,2,2,2,0,1,0,1,1,10
天津,农村,49,0,天津,0,0,是,不清楚,非农户口,不清楚,不适用,非农户口,0,是,是,0,是,0,0,0,0,0,0,是,0,0,0,0,0,0,0,0,有,有,是,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,11-15个,1-3个,1-3个,1-3个,自己主动投票,6非常幸福,6更幸福,没有,总是,比较不公平,3,2,3,1,同意,158,130,158,一般,有时,从来没有,0,0,0,一般,一般,0,0,访问员访填,从未,从未,很高,完全没有,很合作,很可靠,普通话,是,7,1,1,0,3,1,1,-1,-999,0,0,0,6
辽宁,0,23,0,辽宁,0,0,是,农业户口,农业户口,农业户口,农业户口,农业户口,农业户口,是,0,0,0,0,是,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6-10个,1-3个,1-3个,一个也没有,家人代投票,4,4,有时,有时,说不上公平但也不能说不公平,3,3,4,3,不同意,165,90,165,非常健康,从来没有,有时,0,0,0,比较信任,比较信任,0,0,访问员访填,从未,从未,高,不像是,合作,可靠,普通话,是,7,0,0,0,4,2,1,-999,-999,-1,1,-1,1
湖南,0,50,男,湖南,0,0,0,农业户口,农业户口,农业户口,农业户口,农业户口,农业户口,是,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,是,是,是,0,0,0,完全由他人决定,完全由他人决定,完全由他人决定,很少,有时,有时,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,1-5个,1-3个,1-3个,一个也没有,没去投票,5,5,有时,经常,说不上公平但也不能说不公平,5,4,7,4,同意,160,125,153,健康,很少,很少,0,0,0,一般,比较信任,0,0,访问员访填,从未,从未,很高,完全没有,很合作,很可靠,普通话,是,7,0,0,0,3,1,1,-1,1,0,1,2,2
四川,0,58,0,四川,0,0,0,农业户口,不适用,农业户口,不适用,农业户口,农业户口,是,是,0,0,0,是,0,0,0,是,0,0,是,0,0,0,0,0,0,0,0,是,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6-10个,9个以上,1-3个,1-3个,没去投票,1很不幸福,1没那么幸福,没有,没有,比较公平,1,1,5,1,非常同意,146,91,149,非常健康,从来没有,从来没有,0,是,30,非常信任,比较信任,0,0,访问员访填,从未,从未,很高,完全没有,很合作,很可靠,当地方言,是,8,1,1,0,1,1,1,-1,0,0,1,-1,2
山西,0,55,0,山西,0,0,0,农业户口,不适用,农业户口,不适用,农业户口,农业户口,是,0,0,0,0,是,0,0,0,0,0,0,是,0,0,0,0,0,0,0,0,是,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1993,1-5个,1-3个,1-3个,1-3个,自己主动投票,4,4,没有,经常,说不上公平但也不能说不公平,6,5,6,3,同意,167,120,159,健康,从来没有,从来没有,0,0,0,一般,一般,0,0,访问员访填,从未,从未,很高,完全没有,很合作,很可靠,普通话,是,7,0,0,0,3,1,1,-1,0,0,1,1,8
陕西,农村,60,男,陕西,中共党员,是,0,农业户口,农业户口,农业户口,农业户口,农业户口,0,0,0,0,是,0,0,0,0,0,0,是,0,0,0,0,0,0,0,0,0,0,是,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,一个也没有,0,0,0,自己主动投票,5,6更幸福,没有,总是,完全不公平,2,2,2,1,同意,173,142,173,一般,从来没有,很少,0,0,0,一般,比较信任,是,是,访问员访填,开始,有时,高,不像是,合作,可靠,普通话,是,6,1,1,0,1,1,1,-2,-1,0,1,-1,8
湖北,0,20,0,湖北,0,0,是,农业户口,农业户口,农业户口,农业户口,农业户口,农业户口,0,0,0,0,0,是,0,0,0,0,0,0,0,0,0,0,0,0,0,有,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,一个也没有,0,0,0,不适用,3,3,有时,有时,比较公平,1,1,3,1,同意,165,110,160,非常健康,从来没有,经常,是,0,0,比较信任,比较信任,0,0,访问员访填,从未,从未,高,不像是,合作,可靠,普通话,0,7,1,0,0,3,2,1,-999,2,0,0,-1,2
陕西,0,48,0,陕西,0,0,0,农业户口,不适用,农业户口,农业户口,农业户口,农业户口,是,0,0,0,0,是,0,0,0,0,0,0,是,0,0,0,0,0,0,0,0,是,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6-10个,1-3个,1-3个,1-3个,自己主动投票,5,1没那么幸福,有时,经常,比较公平,6,3,7,5,同意,156,90,155,健康,有时,有时,0,0,0,比较信任,比较信任,0,0,访问员访填,从未,从未,很高,完全没有,很合作,很可靠,当地方言,是,-999,1,1,0,2,1,1,0,0,0,1,1,2
广东,0,16,男,广东,0,0,是,农业户口,农业户口,农业户口,农业户口,农业户口,农业户口,是,0,0,0,0,是,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6-10个,4-6个,1-3个,一个也没有,不适用,5,5,有时,有时,说不上公平但也不能说不公平,5,4,8,5,非常不同意,175,112,175,健康,从来没有,有时,0,0,0,比较信任,非常信任,0,0,访问员访填,从未,有时,很高,有些时候,很合作,可靠,当地方言,是,7,1,1,0,1,-999,1,-999,0,0,1,0,2
广东,0,40,0,广东,0,0,0,农业户口,农业户口,农业户口,不适用,农业户口,农业户口,是,是,0,0,0,是,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,是,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6-10个,一个也没有,一个也没有,一个也没有,自己主动投票,3,3,没有,总是,比较公平,5,5,5,1,同意,145,85,142,一般,从来没有,从来没有,0,0,0,一般,比较信任,0,0,访问员访填,开始,偶尔,高,大多数时候,合作,可靠,当地方言,是,5,0,1,0,-999,2,1,0,-1,-1,1,-1,8
广西,农村,26,0,广西,0,0,0,农业户口,农业户口,农业户口,农业户口,农业户口,农业户口,是,0,0,0,0,是,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,是,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1-5个,1-3个,1-3个,1-3个,没去投票,3,2,有时,有时,说不上公平但也不能说不公平,3,3,3,5,同意,155,152,155,一般,很少,很少,是,0,0,一般,一般,0,0,访问员访填,从未,偶尔,高,不像是,合作,可靠,当地方言,0,-999,0,1,0,2,1,1,-1,-1,-2,1,-1,1
河北,农村,28,0,河北,0,0,是,农业户口,农业户口,农业户口,农业户口,农业户口,0,是,是,0,是,0,0,0,0,0,0,是,0,0,0,0,是,0,是,0,有,有,是,是,0,是,需要,0,部分由自己决定,部分由自己决定,完全由他人决定,从不,从不,经常,经常,-999,-999,经常,经常,很少,-999,很少,有,-999,1-5个,1-3个,1-3个,4-6个,没去投票,5,6更幸福,有时,有时,比较不公平,6,5,8,5,不同意,165,115,160,非常健康,从来没有,从来没有,0,0,0,比较信任,一般,0,0,访问员访填,从未,从未,很高,完全没有,很合作,很可靠,普通话,0,7,0,1,0,4,2,1,1,0,0,1,0,8
山东,0,48,0,山东,0,0,0,农业户口,农业户口,农业户口,农业户口,农业户口,农业户口,是,是,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,是,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1-5个,1-3个,1-3个,一个也没有,自己主动投票,4,4,很少,经常,说不上公平但也不能说不公平,0,0,0,3,同意,155,130,155,一般,从来没有,从来没有,0,0,0,比较信任,一般,0,0,访问员访填,从未,从未,高,不像是,合作,可靠,当地方言,0,8,0,1,0,-999,1,1,-999,-1,0,0,0,8
新疆,0,34,0,新疆,0,0,0,农业户口,农业户口,农业户口,农业户口,农业户口,农业户口,是,0,0,0,0,0,0,0,0,0,0,0,是,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1-5个,1-3个,1-3个,1-3个,自己主动投票,5,5,没有,经常,比较公平,5,3,5,3,不同意,150,100,150,健康,从来没有,从来没有,0,0,10,比较信任,比较不信任,0,0,部分通过第三者翻译由访问员访填,从未,从未,很高,完全没有,很合作,很可靠,当地方言,0,6,0,1,1,2,1,1,-999,-1,0,1,1,8
江苏,0,73,0,江苏,0,0,0,非农户口,不适用,不适用,不适用,不适用,农业户口,是,0,0,0,0,是,0,0,0,0,0,0,是,0,0,0,0,0,0,0,0,是,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,一个也没有,0,0,0,没去投票,4,4,总是,很少,完全不公平,2,1,4,1,同意,153,108,146,比较不健康,经常,有时,是,0,0,非常信任,非常信任,0,0,访问员访填,从未,从未,很高,不像是,合作,可靠,普通话,0,4,0,1,1,1,1,1,2,-1,0,1,1,8
广东,0,58,男,广东,0,0,0,农业户口,农业户口,农业户口,农业户口,农业户口,农业户口,是,0,0,0,0,是,0,0,0,0,0,0,是,0,0,0,0,0,0,0,0,是,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1-5个,1-3个,1-3个,1-3个,居/村委要求去投票,4,3,有时,有时,比较不公平,5,3,8,2,同意,167,112,153,健康,有时,从来没有,是,0,14,比较信任,一般,0,是,访问员访填,从未,从未,很高,大多数时候,很合作,很可靠,当地方言,是,5,0,0,0,1,1,1,-1,-1,1,1,-1,8
广东,0,39,0,广东,中共党员,0,0,农业户口,不适用,农业户口,农业户口,农业户口,农业户口,是,是,0,0,0,是,0,0,0,0,0,0,是,0,0,0,0,0,0,0,0,是,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,16个或16个以上,4-6个,1-3个,一个也没有,自己主动投票,4,4,没有,经常,比较不公平,5,4,6,3,同意,156,104,152,非常健康,从来没有,从来没有,是,0,0,比较信任,比较信任,0,0,访问员访填,从未,从未,很高,完全没有,很合作,很可靠,当地方言,0,8,0,0,0,2,1,1,-1,0,0,1,1,2
山东,0,26,男,山东,0,0,0,农业户口,农业户口,农业户口,农业户口,农业户口,农业户口,是,0,0,0,0,是,0,是,0,0,0,0,0,0,0,0,0,0,0,0,0,是,是,0,是,0,0,完全由他人决定,完全由自己决定,部分由自己决定,从不,经常,从不,从不,从不,从不,很少,-999,很少,-999,从不,有,-999,16个或16个以上,9个以上,6-8个,1-3个,自己主动投票,6非常幸福,4,没有,总是,说不上公平但也不能说不公平,5,3,8,3,同意,180,120,180,健康,从来没有,很少,0,0,0,一般,比较信任,是,是,访问员访填,从未,从未,高,完全没有,很合作,很可靠,当地方言,是,6,0,0,0,2,2,1,-1,0,0,1,1,2
四川,农村,47,男,四川,中共党员,是,0,农业户口,农业户口,农业户口,农业户口,农业户口,0,是,是,0,是,0,0,0,0,0,0,是,0,0,0,0,0,是,0,是,0,有,是,是,0,是,0,是,完全由他人决定,完全由他人决定,完全由他人决定,从不,从不,从不,经常,从不,经常,很少,经常,-999,-999,从不,有,-999,一个也没有,0,0,0,自己主动投票,3,3,没有,经常,比较不公平,2,1,3,1,不同意,170,120,-999,一般,有时,有时,0,0,0,一般,一般,0,0,访问员访填,从未,从未,高,不像是,合作,可靠,当地方言,是,8,0,0,0,1,1,1,-1,-1,0,1,-1,2
江西,农村,43,0,江西,0,0,0,农业户口,农业户口,农业户口,农业户口,农业户口,农业户口,是,0,0,0,0,是,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,是,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6-10个,4-6个,1-3个,1-3个,家人代投票,3,2,有时,有时,比较公平,3,2,5,2,同意,161,115,156,健康,从来没有,从来没有,0,0,-999,非常信任,非常信任,0,0,访问员访填,从未,从未,高,不像是,很合作,可靠,普通话,是,8,1,1,1,1,2,1,-1,0,0,1,0,8
北京,农村,19,0,四川,0,0,是,非农户口,非农户口,非农户口,非农户口,非农户口,0,0,0,0,0,0,0,是,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1-5个,1-3个,1-3个,一个也没有,没去投票,5,3,很少,经常,说不上公平但也不能说不公平,2,2,3,2,同意,168,不清楚,165,健康,很少,有时,0,0,0,非常信任,一般,0,0,访问员访填,从未,偶尔,高,完全没有,很合作,很可靠,普通话,是,7,1,0,0,1,3,2,-999,1,0,1,-1,8
陕西,农村,44,0,陕西,中共党员,0,0,农业户口,非农户口,农业户口,非农户口,非农户口,0,是,是,0,是,0,0,0,0,0,0,是,0,0,0,0,0,0,0,0,0,有,是,是,0,0,需要,是,部分由自己决定,完全由自己决定,部分由自己决定,很少,从不,很少,经常,-999,有时,有时,-999,有时,-999,从不,有,-999,6-10个,1-3个,1-3个,1-3个,自己主动投票,6非常幸福,6更幸福,没有,总是,说不上公平但也不能说不公平,3,4,5,5,同意,160,120,147,非常健康,从来没有,从来没有,0,0,0,比较信任,比较信任,0,0,访问员访填,从未,偶尔,高,不像是,合作,可靠,普通话,是,6,0,1,0,4,3,2,0,1,0,1,0,2
河北,0,41,男,河北,中共党员,0,0,农业户口,不适用,农业户口,农业户口,农业户口,农业户口,是,0,0,0,0,是,0,0,0,0,0,0,0,0,0,0,0,0,0,有,0,是,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,11-15个,1-3个,4-6个,4-6个,自己主动投票,3,3,没有,经常,比较公平,5,3,6,2,同意,170,132,169,一般,从来没有,从来没有,0,0,0,一般,一般,0,0,访问员访填,从未,从未,很高,完全没有,很合作,很可靠,普通话,是,7,0,1,0,2,1,1,1,0,0,1,1,8
黑龙江,0,60,男,黑龙江,0,0,0,农业户口,农业户口,农业户口,农业户口,农业户口,农业户口,是,0,0,0,0,是,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,是,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,一个也没有,0,0,0,家人代投票,3,3,没有,经常,说不上公平但也不能说不公平,4,4,4,2,同意,170,150,154,比较不健康,有时,有时,0,0,0,一般,比较信任,是,0,访问员访填,从未,从未,低,不像是,很合作,很可靠,普通话,是,4,1,0,0,1,1,1,-1,-1,0,1,1,8
山东,0,24,男,山东,0,0,是,农业户口,农业户口,农业户口,农业户口,农业户口,农业户口,是,0,0,0,0,是,0,0,0,0,0,0,是,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,16个或16个以上,1-3个,1-3个,1-3个,自己主动投票,4,4,经常,总是,比较公平,5,5,6,5,同意,168,134,167,非常健康,从来没有,从来没有,0,0,0,比较信任,一般,是,是,访问员访填,从未,从未,很高,不像是,合作,可靠,普通话,是,7,1,0,0,4,4,1,-999,-999,-1,1,2,5
江西,农村,57,男,江西,0,0,0,农业户口,农业户口,农业户口,农业户口,农业户口,0,0,是,0,0,是,0,0,0,0,0,0,是,0,0,0,0,0,0,0,0,0,是,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1-5个,一个也没有,一个也没有,一个也没有,没去投票,4,1没那么幸福,很少,有时,比较不公平,2,1,3,1,不同意,169,120,160,非常不健康,总是,总是,是,0,10,一般,一般,是,是,访问员访填,从未,从未,高,不像是,合作,可靠,使用当地方言和普通话,是,5,0,1,0,3,1,1,0,-1,2,0,-1,8
